etf_code,etf_name,公告日期,证券代码,证券简称,股票数量_股,现金替代标志,现金替代标志_原始,申购现金替代溢价比率,赎回现金替代折价比率,替代金额_元,挂牌市场,挂牌市场_代码
510370,兴业沪深300交易型开放式指数证券投资基金,2026-06-18,002460,赣锋锂业,100,允许,1,10%,10%,         7132.000,深圳证券交易所,102
510370,兴业沪深300交易型开放式指数证券投资基金,2026-06-18,002463,沪电股份,200,允许,1,10%,10%,        29310.000,深圳证券交易所,102
510370,兴业沪深300交易型开放式指数证券投资基金,2026-06-18,002466,天齐锂业,100,允许,1,10%,10%,         6404.000,深圳证券交易所,102
510370,兴业沪深300交易型开放式指数证券投资基金,2026-06-18,002475,立讯精密,600,允许,1,10%,10%,        40392.000,深圳证券交易所,102
510370,兴业沪深300交易型开放式指数证券投资基金,2026-06-18,002493,荣盛石化,400,允许,1,10%,10%,         4760.000,深圳证券交易所,102
510370,兴业沪深300交易型开放式指数证券投资基金,2026-06-18,002532,天山铝业,400,允许,1,10%,10%,         5020.000,深圳证券交易所,102
510370,兴业沪深300交易型开放式指数证券投资基金,2026-06-18,002558,巨人网络,200,允许,1,10%,10%,         4818.000,深圳证券交易所,102
510370,兴业沪深300交易型开放式指数证券投资基金,2026-06-18,002594,比亚迪,300,允许,1,10%,10%,        26241.000,深圳证券交易所,102
510370,兴业沪深300交易型开放式指数证券投资基金,2026-06-18,002600,领益智造,400,允许,1,10%,10%,         6340.000,深圳证券交易所,102
510370,兴业沪深300交易型开放式指数证券投资基金,2026-06-18,002602,世纪华通,700,允许,1,10%,10%,         9156.000,深圳证券交易所,102
510370,兴业沪深300交易型开放式指数证券投资基金,2026-06-18,002625,光启技术,200,允许,1,10%,10%,         7582.000,深圳证券交易所,102
510370,兴业沪深300交易型开放式指数证券投资基金,2026-06-18,002648,卫星化学,200,允许,1,10%,10%,         4480.000,深圳证券交易所,102
510370,兴业沪深300交易型开放式指数证券投资基金,2026-06-18,002709,天赐材料,200,允许,1,10%,10%,        10570.000,深圳证券交易所,102
510370,兴业沪深300交易型开放式指数证券投资基金,2026-06-18,002714,牧原股份,300,允许,1,10%,10%,        10398.000,深圳证券交易所,102
510370,兴业沪深300交易型开放式指数证券投资基金,2026-06-18,002736,国信证券,400,允许,1,10%,10%,         4184.000,深圳证券交易所,102
510370,兴业沪深300交易型开放式指数证券投资基金,2026-06-18,002837,英维克,100,允许,1,10%,10%,         7462.000,深圳证券交易所,102
510370,兴业沪深300交易型开放式指数证券投资基金,2026-06-18,002916,深南电路,0,必须,2,-,-,            0.000,深圳证券交易所,102
510370,兴业沪深300交易型开放式指数证券投资基金,2026-06-18,002920,德赛西威,0,必须,2,-,-,            0.000,深圳证券交易所,102
510370,兴业沪深300交易型开放式指数证券投资基金,2026-06-18,002938,鹏鼎控股,100,允许,1,10%,10%,        11901.000,深圳证券交易所,102
510370,兴业沪深300交易型开放式指数证券投资基金,2026-06-18,003816,中国广核,900,允许,1,10%,10%,         3771.000,深圳证券交易所,102
510370,兴业沪深300交易型开放式指数证券投资基金,2026-06-18,300014,亿纬锂能,200,允许,1,10%,10%,        13508.000,深圳证券交易所,102
510370,兴业沪深300交易型开放式指数证券投资基金,2026-06-18,300015,爱尔眼科,500,允许,1,10%,10%,         4150.000,深圳证券交易所,102
510370,兴业沪深300交易型开放式指数证券投资基金,2026-06-18,300033,同花顺,0,必须,2,-,-,            0.000,深圳证券交易所,102
510370,兴业沪深300交易型开放式指数证券投资基金,2026-06-18,300059,东方财富,1500,允许,1,10%,10%,        28560.000,深圳证券交易所,102
510370,兴业沪深300交易型开放式指数证券投资基金,2026-06-18,300122,智飞生物,100,允许,1,10%,10%,         1261.000,深圳证券交易所,102
510370,兴业沪深300交易型开放式指数证券投资基金,2026-06-18,300124,汇川技术,200,允许,1,10%,10%,        13950.000,深圳证券交易所,102
510370,兴业沪深300交易型开放式指数证券投资基金,2026-06-18,300251,光线传媒,200,允许,1,10%,10%,         2268.000,深圳证券交易所,102
510370,兴业沪深300交易型开放式指数证券投资基金,2026-06-18,300274,阳光电源,200,允许,1,10%,10%,        29830.000,深圳证券交易所,102
510370,兴业沪深300交易型开放式指数证券投资基金,2026-06-18,300308,中际旭创,100,允许,1,10%,10%,       127611.000,深圳证券交易所,102
510370,兴业沪深300交易型开放式指数证券投资基金,2026-06-18,300316,晶盛机电,100,允许,1,10%,10%,         5187.000,深圳证券交易所,102
510370,兴业沪深300交易型开放式指数证券投资基金,2026-06-18,300394,天孚通信,100,允许,1,10%,10%,        32933.000,深圳证券交易所,102
510370,兴业沪深300交易型开放式指数证券投资基金,2026-06-18,300408,三环集团,200,允许,1,10%,10%,        31092.000,深圳证券交易所,102
510370,兴业沪深300交易型开放式指数证券投资基金,2026-06-18,300413,芒果超媒,100,允许,1,10%,10%,         1561.000,深圳证券交易所,102
510370,兴业沪深300交易型开放式指数证券投资基金,2026-06-18,300418,昆仑万维,100,允许,1,10%,10%,         3875.000,深圳证券交易所,102
510370,兴业沪深300交易型开放式指数证券投资基金,2026-06-18,300433,蓝思科技,200,允许,1,10%,10%,        10242.000,深圳证券交易所,102
510370,兴业沪深300交易型开放式指数证券投资基金,2026-06-18,300442,润泽科技,100,允许,1,10%,10%,         8117.000,深圳证券交易所,102
510370,兴业沪深300交易型开放式指数证券投资基金,2026-06-18,300450,先导智能,100,允许,1,10%,10%,         4813.000,深圳证券交易所,102
510370,兴业沪深300交易型开放式指数证券投资基金,2026-06-18,300476,胜宏科技,100,允许,1,10%,10%,        36170.000,深圳证券交易所,102
510370,兴业沪深300交易型开放式指数证券投资基金,2026-06-18,300498,温氏股份,600,允许,1,10%,10%,         7614.000,深圳证券交易所,102
510370,兴业沪深300交易型开放式指数证券投资基金,2026-06-18,300502,新易盛,200,允许,1,10%,10%,       111576.000,深圳证券交易所,102
510370,兴业沪深300交易型开放式指数证券投资基金,2026-06-18,300628,亿联网络,100,允许,1,10%,10%,         3378.000,深圳证券交易所,102
510370,兴业沪深300交易型开放式指数证券投资基金,2026-06-18,300661,圣邦股份,100,允许,1,10%,10%,        13155.000,深圳证券交易所,102
510370,兴业沪深300交易型开放式指数证券投资基金,2026-06-18,300750,宁德时代,400,允许,1,10%,10%,       159600.000,深圳证券交易所,102
510370,兴业沪深300交易型开放式指数证券投资基金,2026-06-18,300760,迈瑞医疗,100,允许,1,10%,10%,        14335.000,深圳证券交易所,102
510370,兴业沪深300交易型开放式指数证券投资基金,2026-06-18,300803,指南针,0,必须,2,-,-,            0.000,深圳证券交易所,102
510370,兴业沪深300交易型开放式指数证券投资基金,2026-06-18,300832,新产业,100,允许,1,10%,10%,         4270.000,深圳证券交易所,102
510370,兴业沪深300交易型开放式指数证券投资基金,2026-06-18,300866,安克创新,0,必须,2,-,-,            0.000,深圳证券交易所,102
510370,兴业沪深300交易型开放式指数证券投资基金,2026-06-18,300896,爱美客,0,必须,2,-,-,            0.000,深圳证券交易所,102
510370,兴业沪深300交易型开放式指数证券投资基金,2026-06-18,300999,金龙鱼,100,允许,1,10%,10%,         2469.000,深圳证券交易所,102
510370,兴业沪深300交易型开放式指数证券投资基金,2026-06-18,301165,锐捷网络,0,必须,2,-,-,            0.000,深圳证券交易所,102
510370,兴业沪深300交易型开放式指数证券投资基金,2026-06-18,301236,软通动力,100,允许,1,10%,10%,         3848.000,深圳证券交易所,102
510370,兴业沪深300交易型开放式指数证券投资基金,2026-06-18,301269,华大九天,0,必须,2,-,-,            0.000,深圳证券交易所,102
510370,兴业沪深300交易型开放式指数证券投资基金,2026-06-18,301308,江波龙,0,必须,2,-,-,            0.000,深圳证券交易所,102
510370,兴业沪深300交易型开放式指数证券投资基金,2026-06-18,302132,中航成飞,0,必须,2,-,-,            0.000,深圳证券交易所,102
510370,兴业沪深300交易型开放式指数证券投资基金,2026-06-18,600000,浦发银行,1600,允许,1,34%,0%,-,上海证券交易所,101
510370,兴业沪深300交易型开放式指数证券投资基金,2026-06-18,600009,上海机场,100,允许,1,34%,0%,-,上海证券交易所,101
510370,兴业沪深300交易型开放式指数证券投资基金,2026-06-18,600010,包钢股份,2700,允许,1,34%,0%,-,上海证券交易所,101
510370,兴业沪深300交易型开放式指数证券投资基金,2026-06-18,600011,华能国际,500,允许,1,34%,0%,-,上海证券交易所,101
510370,兴业沪深300交易型开放式指数证券投资基金,2026-06-18,600015,华夏银行,800,允许,1,34%,0%,-,上海证券交易所,101
510370,兴业沪深300交易型开放式指数证券投资基金,2026-06-18,600016,民生银行,2900,允许,1,34%,0%,-,上海证券交易所,101
510370,兴业沪深300交易型开放式指数证券投资基金,2026-06-18,600018,上港集团,400,允许,1,34%,0%,-,上海证券交易所,101
510370,兴业沪深300交易型开放式指数证券投资基金,2026-06-18,600019,宝钢股份,1000,允许,1,34%,0%,-,上海证券交易所,101
510370,兴业沪深300交易型开放式指数证券投资基金,2026-06-18,600023,浙能电力,500,允许,1,34%,0%,-,上海证券交易所,101
510370,兴业沪深300交易型开放式指数证券投资基金,2026-06-18,600025,华能水电,200,允许,1,34%,0%,-,上海证券交易所,101
510370,兴业沪深300交易型开放式指数证券投资基金,2026-06-18,600026,中远海能,200,允许,1,34%,0%,-,上海证券交易所,101
510370,兴业沪深300交易型开放式指数证券投资基金,2026-06-18,600027,华电国际,500,允许,1,34%,0%,-,上海证券交易所,101
510370,兴业沪深300交易型开放式指数证券投资基金,2026-06-18,600028,中国石化,1700,允许,1,34%,0%,-,上海证券交易所,101
510370,兴业沪深300交易型开放式指数证券投资基金,2026-06-18,600029,南方航空,600,允许,1,34%,0%,-,上海证券交易所,101
510370,兴业沪深300交易型开放式指数证券投资基金,2026-06-18,600030,中信证券,1200,允许,1,34%,0%,-,上海证券交易所,101
510370,兴业沪深300交易型开放式指数证券投资基金,2026-06-18,600031,三一重工,700,允许,1,34%,0%,-,上海证券交易所,101
510370,兴业沪深300交易型开放式指数证券投资基金,2026-06-18,600036,招商银行,1500,允许,1,34%,0%,-,上海证券交易所,101
510370,兴业沪深300交易型开放式指数证券投资基金,2026-06-18,600039,四川路桥,300,允许,1,34%,0%,-,上海证券交易所,101
510370,兴业沪深300交易型开放式指数证券投资基金,2026-06-18,600048,保利发展,800,允许,1,34%,0%,-,上海证券交易所,101
510370,兴业沪深300交易型开放式指数证券投资基金,2026-06-18,600050,中国联通,1800,允许,1,34%,0%,-,上海证券交易所,101
510370,兴业沪深300交易型开放式指数证券投资基金,2026-06-18,600061,国投资本,300,允许,1,34%,0%,-,上海证券交易所,101
510370,兴业沪深300交易型开放式指数证券投资基金,2026-06-18,600066,宇通客车,200,允许,1,34%,0%,-,上海证券交易所,101
510370,兴业沪深300交易型开放式指数证券投资基金,2026-06-18,600085,同仁堂,100,允许,1,34%,0%,-,上海证券交易所,101
510370,兴业沪深300交易型开放式指数证券投资基金,2026-06-18,600089,特变电工,600,允许,1,34%,0%,-,上海证券交易所,101
510370,兴业沪深300交易型开放式指数证券投资基金,2026-06-18,600104,上汽集团,500,允许,1,34%,0%,-,上海证券交易所,101
510370,兴业沪深300交易型开放式指数证券投资基金,2026-06-18,600111,北方稀土,300,允许,1,34%,0%,-,上海证券交易所,101
510370,兴业沪深300交易型开放式指数证券投资基金,2026-06-18,600115,中国东航,1000,允许,1,34%,0%,-,上海证券交易所,101
510370,兴业沪深300交易型开放式指数证券投资基金,2026-06-18,600118,中国卫星,100,允许,1,34%,0%,-,上海证券交易所,101
510370,兴业沪深300交易型开放式指数证券投资基金,2026-06-18,600150,中国船舶,500,允许,1,34%,0%,-,上海证券交易所,101
510370,兴业沪深300交易型开放式指数证券投资基金,2026-06-18,600160,巨化股份,200,允许,1,34%,0%,-,上海证券交易所,101
510370,兴业沪深300交易型开放式指数证券投资基金,2026-06-18,600176,中国巨石,300,允许,1,34%,0%,-,上海证券交易所,101
510370,兴业沪深300交易型开放式指数证券投资基金,2026-06-18,600183,生益科技,200,允许,1,34%,0%,-,上海证券交易所,101
510370,兴业沪深300交易型开放式指数证券投资基金,2026-06-18,600188,兖矿能源,200,允许,1,34%,0%,-,上海证券交易所,101
510370,兴业沪深300交易型开放式指数证券投资基金,2026-06-18,600196,复星医药,200,允许,1,34%,0%,-,上海证券交易所,101
510370,兴业沪深300交易型开放式指数证券投资基金,2026-06-18,600219,南山铝业,800,允许,1,34%,0%,-,上海证券交易所,101
510370,兴业沪深300交易型开放式指数证券投资基金,2026-06-18,600221,海航控股,3000,允许,1,34%,0%,-,上海证券交易所,101
510370,兴业沪深300交易型开放式指数证券投资基金,2026-06-18,600233,圆通速递,200,允许,1,34%,0%,-,上海证券交易所,101
510370,兴业沪深300交易型开放式指数证券投资基金,2026-06-18,600276,恒瑞医药,500,允许,1,34%,0%,-,上海证券交易所,101
510370,兴业沪深300交易型开放式指数证券投资基金,2026-06-18,600309,万华化学,200,允许,1,34%,0%,-,上海证券交易所,101
510370,兴业沪深300交易型开放式指数证券投资基金,2026-06-18,600346,恒力石化,200,允许,1,34%,0%,-,上海证券交易所,101
510370,兴业沪深300交易型开放式指数证券投资基金,2026-06-18,600362,江西铜业,100,允许,1,34%,0%,-,上海证券交易所,101
510370,兴业沪深300交易型开放式指数证券投资基金,2026-06-18,600372,中航机载,300,允许,1,34%,0%,-,上海证券交易所,101
510370,兴业沪深300交易型开放式指数证券投资基金,2026-06-18,600406,国电南瑞,500,允许,1,34%,0%,-,上海证券交易所,101
510370,兴业沪深300交易型开放式指数证券投资基金,2026-06-18,600415,小商品城,300,允许,1,34%,0%,-,上海证券交易所,101
510370,兴业沪深300交易型开放式指数证券投资基金,2026-06-18,600426,华鲁恒升,200,允许,1,34%,0%,-,上海证券交易所,101
510370,兴业沪深300交易型开放式指数证券投资基金,2026-06-18,600436,片仔癀,0,必须,2,-,-,            0.000,上海证券交易所,101
510370,兴业沪深300交易型开放式指数证券投资基金,2026-06-18,600438,通威股份,300,允许,1,34%,0%,-,上海证券交易所,101
510370,兴业沪深300交易型开放式指数证券投资基金,2026-06-18,600460,士兰微,100,允许,1,34%,0%,-,上海证券交易所,101
510370,兴业沪深300交易型开放式指数证券投资基金,2026-06-18,600482,中国动力,100,允许,1,34%,0%,-,上海证券交易所,101
510370,兴业沪深300交易型开放式指数证券投资基金,2026-06-18,600489,中金黄金,300,允许,1,34%,0%,-,上海证券交易所,101
510370,兴业沪深300交易型开放式指数证券投资基金,2026-06-18,600515,海南机场,700,允许,1,34%,0%,-,上海证券交易所,101
510370,兴业沪深300交易型开放式指数证券投资基金,2026-06-18,600519,贵州茅台,100,允许,1,34%,0%,-,上海证券交易所,101
510370,兴业沪深300交易型开放式指数证券投资基金,2026-06-18,600522,中天科技,300,允许,1,34%,0%,-,上海证券交易所,101
510370,兴业沪深300交易型开放式指数证券投资基金,2026-06-18,600547,山东黄金,200,允许,1,34%,0%,-,上海证券交易所,101
510370,兴业沪深300交易型开放式指数证券投资基金,2026-06-18,600549,厦门钨业,100,允许,1,34%,0%,-,上海证券交易所,101
510370,兴业沪深300交易型开放式指数证券投资基金,2026-06-18,600570,恒生电子,200,允许,1,34%,0%,-,上海证券交易所,101
510370,兴业沪深300交易型开放式指数证券投资基金,2026-06-18,600584,长电科技,200,允许,1,34%,0%,-,上海证券交易所,101
510370,兴业沪深300交易型开放式指数证券投资基金,2026-06-18,600585,海螺水泥,300,允许,1,34%,0%,-,上海证券交易所,101
510370,兴业沪深300交易型开放式指数证券投资基金,2026-06-18,600588,用友网络,200,允许,1,34%,0%,-,上海证券交易所,101
510370,兴业沪深300交易型开放式指数证券投资基金,2026-06-18,600600,青岛啤酒,0,必须,2,-,-,            0.000,上海证券交易所,101
510370,兴业沪深300交易型开放式指数证券投资基金,2026-06-18,600660,福耀玻璃,200,允许,1,34%,0%,-,上海证券交易所,101
510370,兴业沪深300交易型开放式指数证券投资基金,2026-06-18,600674,川投能源,200,允许,1,34%,0%,-,上海证券交易所,101
510370,兴业沪深300交易型开放式指数证券投资基金,2026-06-18,600690,海尔智家,400,允许,1,34%,0%,-,上海证券交易所,101
510370,兴业沪深300交易型开放式指数证券投资基金,2026-06-18,600741,华域汽车,200,允许,1,34%,0%,-,上海证券交易所,101
510370,兴业沪深300交易型开放式指数证券投资基金,2026-06-18,600760,中航沈飞,100,允许,1,34%,0%,-,上海证券交易所,101
510370,兴业沪深300交易型开放式指数证券投资基金,2026-06-18,600795,国电电力,1000,允许,1,34%,0%,-,上海证券交易所,101
510370,兴业沪深300交易型开放式指数证券投资基金,2026-06-18,600803,新奥股份,100,允许,1,34%,0%,-,上海证券交易所,101
510370,兴业沪深300交易型开放式指数证券投资基金,2026-06-18,600809,山西汾酒,100,允许,1,34%,0%,-,上海证券交易所,101
510370,兴业沪深300交易型开放式指数证券投资基金,2026-06-18,600845,宝信软件,100,允许,1,34%,0%,-,上海证券交易所,101
510370,兴业沪深300交易型开放式指数证券投资基金,2026-06-18,600875,东方电气,200,允许,1,34%,0%,-,上海证券交易所,101
510370,兴业沪深300交易型开放式指数证券投资基金,2026-06-18,600886,国投电力,300,允许,1,34%,0%,-,上海证券交易所,101
510370,兴业沪深300交易型开放式指数证券投资基金,2026-06-18,600887,伊利股份,700,允许,1,34%,0%,-,上海证券交易所,101
510370,兴业沪深300交易型开放式指数证券投资基金,2026-06-18,600893,航发动力,200,允许,1,34%,0%,-,上海证券交易所,101
510370,兴业沪深300交易型开放式指数证券投资基金,2026-06-18,600900,长江电力,1400,允许,1,34%,0%,-,上海证券交易所,101
510370,兴业沪深300交易型开放式指数证券投资基金,2026-06-18,600905,三峡能源,1700,允许,1,34%,0%,-,上海证券交易所,101
510370,兴业沪深300交易型开放式指数证券投资基金,2026-06-18,600918,中泰证券,400,允许,1,34%,0%,-,上海证券交易所,101
510370,兴业沪深300交易型开放式指数证券投资基金,2026-06-18,600919,江苏银行,1700,允许,1,34%,0%,-,上海证券交易所,101
510370,兴业沪深300交易型开放式指数证券投资基金,2026-06-18,600926,杭州银行,600,允许,1,34%,0%,-,上海证券交易所,101
510370,兴业沪深300交易型开放式指数证券投资基金,2026-06-18,600930,华电新能,400,允许,1,34%,0%,-,上海证券交易所,101
510370,兴业沪深300交易型开放式指数证券投资基金,2026-06-18,600938,中国海油,300,允许,1,34%,0%,-,上海证券交易所,101
510370,兴业沪深300交易型开放式指数证券投资基金,2026-06-18,600941,中国移动,100,允许,1,34%,0%,-,上海证券交易所,101
510370,兴业沪深300交易型开放式指数证券投资基金,2026-06-18,600958,东方证券,600,允许,1,34%,0%,-,上海证券交易所,101
510370,兴业沪深300交易型开放式指数证券投资基金,2026-06-18,600989,宝丰能源,300,允许,1,34%,0%,-,上海证券交易所,101
510370,兴业沪深300交易型开放式指数证券投资基金,2026-06-18,600999,招商证券,400,允许,1,34%,0%,-,上海证券交易所,101
510370,兴业沪深300交易型开放式指数证券投资基金,2026-06-18,601006,大秦铁路,1400,允许,1,34%,0%,-,上海证券交易所,101
510370,兴业沪深300交易型开放式指数证券投资基金,2026-06-18,601009,南京银行,700,允许,1,34%,0%,-,上海证券交易所,101
510370,兴业沪深300交易型开放式指数证券投资基金,2026-06-18,601012,隆基绿能,700,允许,1,34%,0%,-,上海证券交易所,101
510370,兴业沪深300交易型开放式指数证券投资基金,2026-06-18,601018,宁波港,500,允许,1,34%,0%,-,上海证券交易所,101
510370,兴业沪深300交易型开放式指数证券投资基金,2026-06-18,601021,春秋航空,100,允许,1,34%,0%,-,上海证券交易所,101
510370,兴业沪深300交易型开放式指数证券投资基金,2026-06-18,601058,赛轮轮胎,300,允许,1,34%,0%,-,上海证券交易所,101
510370,兴业沪深300交易型开放式指数证券投资基金,2026-06-18,601059,信达证券,100,允许,1,34%,0%,-,上海证券交易所,101
510370,兴业沪深300交易型开放式指数证券投资基金,2026-06-18,601066,中信建投,200,允许,1,34%,0%,-,上海证券交易所,101
510370,兴业沪深300交易型开放式指数证券投资基金,2026-06-18,601077,渝农商行,600,允许,1,34%,0%,-,上海证券交易所,101
510370,兴业沪深300交易型开放式指数证券投资基金,2026-06-18,601088,中国神华,300,允许,1,34%,0%,-,上海证券交易所,101
510370,兴业沪深300交易型开放式指数证券投资基金,2026-06-18,601100,恒立液压,100,允许,1,34%,0%,-,上海证券交易所,101
510370,兴业沪深300交易型开放式指数证券投资基金,2026-06-18,601111,中国国航,600,允许,1,34%,0%,-,上海证券交易所,101
510370,兴业沪深300交易型开放式指数证券投资基金,2026-06-18,601117,中国化学,400,允许,1,34%,0%,-,上海证券交易所,101
510370,兴业沪深300交易型开放式指数证券投资基金,2026-06-18,601127,赛力斯,100,允许,1,34%,0%,-,上海证券交易所,101
510370,兴业沪深300交易型开放式指数证券投资基金,2026-06-18,601136,首创证券,100,允许,1,34%,0%,-,上海证券交易所,101
510370,兴业沪深300交易型开放式指数证券投资基金,2026-06-18,601138,工业富联,500,允许,1,34%,0%,-,上海证券交易所,101
510370,兴业沪深300交易型开放式指数证券投资基金,2026-06-18,601166,兴业银行,2000,允许,1,34%,0%,-,上海证券交易所,101
510370,兴业沪深300交易型开放式指数证券投资基金,2026-06-18,601169,北京银行,1700,允许,1,34%,0%,-,上海证券交易所,101
510370,兴业沪深300交易型开放式指数证券投资基金,2026-06-18,601186,中国铁建,500,允许,1,34%,0%,-,上海证券交易所,101
510370,兴业沪深300交易型开放式指数证券投资基金,2026-06-18,601211,国泰海通,1300,允许,1,34%,0%,-,上海证券交易所,101
510370,兴业沪深300交易型开放式指数证券投资基金,2026-06-18,601225,陕西煤业,500,允许,1,34%,0%,-,上海证券交易所,101
510370,兴业沪深300交易型开放式指数证券投资基金,2026-06-18,601229,上海银行,1200,允许,1,34%,0%,-,上海证券交易所,101
510370,兴业沪深300交易型开放式指数证券投资基金,2026-06-18,601238,广汽集团,300,允许,1,34%,0%,-,上海证券交易所,101
510370,兴业沪深300交易型开放式指数证券投资基金,2026-06-18,601288,农业银行,3400,允许,1,34%,0%,-,上海证券交易所,101
510370,兴业沪深300交易型开放式指数证券投资基金,2026-06-18,601318,中国平安,1300,允许,1,34%,0%,-,上海证券交易所,101
510370,兴业沪深300交易型开放式指数证券投资基金,2026-06-18,601319,中国人保,400,允许,1,34%,0%,-,上海证券交易所,101
510370,兴业沪深300交易型开放式指数证券投资基金,2026-06-18,601328,交通银行,3100,允许,1,34%,0%,-,上海证券交易所,101
510370,兴业沪深300交易型开放式指数证券投资基金,2026-06-18,601336,新华保险,100,允许,1,34%,0%,-,上海证券交易所,101
510370,兴业沪深300交易型开放式指数证券投资基金,2026-06-18,601360,三六零,400,允许,1,34%,0%,-,上海证券交易所,101
510370,兴业沪深300交易型开放式指数证券投资基金,2026-06-18,601377,兴业证券,800,允许,1,34%,0%,-,上海证券交易所,101
510370,兴业沪深300交易型开放式指数证券投资基金,2026-06-18,601390,中国中铁,1200,允许,1,34%,0%,-,上海证券交易所,101
510370,兴业沪深300交易型开放式指数证券投资基金,2026-06-18,601398,工商银行,3800,允许,1,34%,0%,-,上海证券交易所,101
510370,兴业沪深300交易型开放式指数证券投资基金,2026-06-18,601456,国联民生,400,允许,1,34%,0%,-,上海证券交易所,101
510370,兴业沪深300交易型开放式指数证券投资基金,2026-06-18,601600,中国铝业,900,允许,1,34%,0%,-,上海证券交易所,101
510370,兴业沪深300交易型开放式指数证券投资基金,2026-06-18,601601,中国太保,400,允许,1,34%,0%,-,上海证券交易所,101
510370,兴业沪深300交易型开放式指数证券投资基金,2026-06-18,601607,上海医药,100,允许,1,34%,0%,-,上海证券交易所,101
510370,兴业沪深300交易型开放式指数证券投资基金,2026-06-18,601618,中国中冶,800,允许,1,34%,0%,-,上海证券交易所,101
510370,兴业沪深300交易型开放式指数证券投资基金,2026-06-18,601628,中国人寿,200,允许,1,34%,0%,-,上海证券交易所,101
510370,兴业沪深300交易型开放式指数证券投资基金,2026-06-18,601633,长城汽车,100,允许,1,34%,0%,-,上海证券交易所,101
510370,兴业沪深300交易型开放式指数证券投资基金,2026-06-18,601658,邮储银行,1300,允许,1,34%,0%,-,上海证券交易所,101
510370,兴业沪深300交易型开放式指数证券投资基金,2026-06-18,601668,中国建筑,2400,允许,1,34%,0%,-,上海证券交易所,101
510370,兴业沪深300交易型开放式指数证券投资基金,2026-06-18,601669,中国电建,1000,允许,1,34%,0%,-,上海证券交易所,101
510370,兴业沪深300交易型开放式指数证券投资基金,2026-06-18,601688,华泰证券,700,允许,1,34%,0%,-,上海证券交易所,101
510370,兴业沪深300交易型开放式指数证券投资基金,2026-06-18,601689,拓普集团,100,允许,1,34%,0%,-,上海证券交易所,101
510370,兴业沪深300交易型开放式指数证券投资基金,2026-06-18,601698,中国卫通,100,允许,1,34%,0%,-,上海证券交易所,101
510370,兴业沪深300交易型开放式指数证券投资基金,2026-06-18,601727,上海电气,700,允许,1,34%,0%,-,上海证券交易所,101
510370,兴业沪深300交易型开放式指数证券投资基金,2026-06-18,601728,中国电信,1800,允许,1,34%,0%,-,上海证券交易所,101
510370,兴业沪深300交易型开放式指数证券投资基金,2026-06-18,601766,中国中车,1400,允许,1,34%,0%,-,上海证券交易所,101
510370,兴业沪深300交易型开放式指数证券投资基金,2026-06-18,601788,光大证券,200,允许,1,34%,0%,-,上海证券交易所,101
510370,兴业沪深300交易型开放式指数证券投资基金,2026-06-18,601800,中国交建,400,允许,1,34%,0%,-,上海证券交易所,101
510370,兴业沪深300交易型开放式指数证券投资基金,2026-06-18,601816,京沪高铁,3500,允许,1,34%,0%,-,上海证券交易所,101
510370,兴业沪深300交易型开放式指数证券投资基金,2026-06-18,601818,光大银行,2200,允许,1,34%,0%,-,上海证券交易所,101
510370,兴业沪深300交易型开放式指数证券投资基金,2026-06-18,601825,沪农商行,700,允许,1,34%,0%,-,上海证券交易所,101
510370,兴业沪深300交易型开放式指数证券投资基金,2026-06-18,601838,成都银行,300,允许,1,34%,0%,-,上海证券交易所,101
510370,兴业沪深300交易型开放式指数证券投资基金,2026-06-18,601857,中国石油,1500,允许,1,34%,0%,-,上海证券交易所,101
510370,兴业沪深300交易型开放式指数证券投资基金,2026-06-18,601868,中国能建,1600,允许,1,34%,0%,-,上海证券交易所,101
510370,兴业沪深300交易型开放式指数证券投资基金,2026-06-18,601872,招商轮船,400,允许,1,34%,0%,-,上海证券交易所,101
510370,兴业沪深300交易型开放式指数证券投资基金,2026-06-18,601877,正泰电器,100,允许,1,34%,0%,-,上海证券交易所,101
510370,兴业沪深300交易型开放式指数证券投资基金,2026-06-18,601878,浙商证券,300,允许,1,34%,0%,-,上海证券交易所,101
510370,兴业沪深300交易型开放式指数证券投资基金,2026-06-18,601881,中国银河,300,允许,1,34%,0%,-,上海证券交易所,101
510370,兴业沪深300交易型开放式指数证券投资基金,2026-06-18,601888,中国中免,100,允许,1,34%,0%,-,上海证券交易所,101
510370,兴业沪深300交易型开放式指数证券投资基金,2026-06-18,601898,中煤能源,200,允许,1,34%,0%,-,上海证券交易所,101
510370,兴业沪深300交易型开放式指数证券投资基金,2026-06-18,601899,紫金矿业,1900,允许,1,34%,0%,-,上海证券交易所,101
510370,兴业沪深300交易型开放式指数证券投资基金,2026-06-18,601901,方正证券,500,允许,1,34%,0%,-,上海证券交易所,101
510370,兴业沪深300交易型开放式指数证券投资基金,2026-06-18,601916,浙商银行,1800,允许,1,34%,0%,-,上海证券交易所,101
510370,兴业沪深300交易型开放式指数证券投资基金,2026-06-18,601919,中远海控,700,允许,1,34%,0%,-,上海证券交易所,101
510370,兴业沪深300交易型开放式指数证券投资基金,2026-06-18,601939,建设银行,1000,允许,1,34%,0%,-,上海证券交易所,101
510370,兴业沪深300交易型开放式指数证券投资基金,2026-06-18,601985,中国核电,1000,允许,1,34%,0%,-,上海证券交易所,101
510370,兴业沪深300交易型开放式指数证券投资基金,2026-06-18,601988,中国银行,1700,允许,1,34%,0%,-,上海证券交易所,101
